radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.124887	0.124888	0.662403	0.108160	0.000591	0.000591	0.031372	0.364533
0.125894	0.125894	0.664881	0.109562	0.000591	0.000591	0.031397	0.365981
0.126901	0.126901	0.667030	0.110817	0.000591	0.000591	0.031423	0.367336
0.127908	0.127908	0.667685	0.112458	0.000591	0.000591	0.031450	0.368601
0.128915	0.128915	0.668164	0.114165	0.000592	0.000591	0.031478	0.369777
0.129922	0.129922	0.668909	0.115649	0.000592	0.000591	0.031506	0.370868
0.130930	0.130929	0.670033	0.116707	0.000592	0.000591	0.031535	0.371875
0.131937	0.131936	0.670863	0.117993	0.000592	0.000591	0.031565	0.372797
0.132944	0.132944	0.671711	0.119326	0.000592	0.000591	0.031595	0.373635
0.133951	0.133951	0.673194	0.120624	0.000593	0.000591	0.031626	0.374388
0.134958	0.134958	0.673983	0.121942	0.000593	0.000591	0.031658	0.375057
0.135965	0.135965	0.674741	0.122643	0.000593	0.000591	0.031691	0.375643
0.136972	0.136972	0.675945	0.123776	0.000593	0.000591	0.031725	0.376144
0.137979	0.137979	0.676353	0.125193	0.000593	0.000591	0.031759	0.376556
0.138986	0.138986	0.675434	0.126315	0.000593	0.000591	0.031794	0.376878
0.139993	0.139992	0.673549	0.127032	0.000594	0.000591	0.031830	0.377110
0.141000	0.140999	0.670106	0.127745	0.000594	0.000592	0.031867	0.377253
0.142007	0.142006	0.668889	0.128286	0.000594	0.000592	0.031904	0.377330
0.143014	0.143013	0.674084	0.129085	0.000594	0.000592	0.031941	0.377362
0.144021	0.144020	0.679036	0.129912	0.000594	0.000592	0.031979	0.377355
0.145027	0.145027	0.680653	0.130707	0.000594	0.000592	0.032017	0.377310
0.146034	0.146033	0.678644	0.131182	0.000595	0.000592	0.032055	0.377236
0.147040	0.147039	0.676739	0.131853	0.000595	0.000592	0.032094	0.377154
0.148046	0.148045	0.675449	0.132294	0.000595	0.000592	0.032132	0.377068
0.149052	0.149051	0.675355	0.133126	0.000595	0.000592	0.032170	0.376976
0.150058	0.150057	0.676010	0.133576	0.000595	0.000592	0.032208	0.376879
0.151063	0.151062	0.676818	0.134084	0.000596	0.000592	0.032246	0.376774
0.152069	0.152068	0.677935	0.134273	0.000596	0.000592	0.032284	0.376658
0.153074	0.153073	0.679092	0.134877	0.000596	0.000592	0.032322	0.376533
0.154080	0.154079	0.679970	0.135194	0.000596	0.000592	0.032360	0.376398
0.155085	0.155084	0.680643	0.135004	0.000596	0.000592	0.032398	0.376253
0.156090	0.156089	0.681531	0.135698	0.000596	0.000592	0.032436	0.376097
0.157095	0.157094	0.682262	0.135667	0.000596	0.000592	0.032474	0.375931
0.158100	0.158099	0.682570	0.136043	0.000597	0.000592	0.032512	0.375755
0.159105	0.159103	0.683252	0.136109	0.000597	0.000593	0.032550	0.375569
0.160110	0.160108	0.684624	0.136145	0.000597	0.000593	0.032588	0.375378
0.161114	0.161113	0.687049	0.136394	0.000597	0.000593	0.032625	0.375183
0.162119	0.162118	0.689121	0.136340	0.000597	0.000593	0.032663	0.374984
0.163124	0.163122	0.690559	0.136432	0.000597	0.000593	0.032700	0.374783
0.164128	0.164127	0.691894	0.136254	0.000597	0.000593	0.032738	0.374578
0.165133	0.165131	0.692324	0.136431	0.000597	0.000593	0.032775	0.374370
0.166137	0.166135	0.692470	0.136815	0.000598	0.000593	0.032813	0.374160
0.167141	0.167140	0.692104	0.136423	0.000598	0.000593	0.032850	0.373949
0.168146	0.168144	0.691906	0.136710	0.000598	0.000593	0.032887	0.373738
0.169150	0.169148	0.691213	0.136584	0.000598	0.000593	0.032924	0.373525
0.169464	0.169462	0.691043	0.136648	0.000598	0.000593	0.032935	0.373460
0.169562	0.169560	0.690763	0.136386	0.000598	0.000593	0.032939	0.373439
0.169593	0.169591	0.690781	0.136535	0.000598	0.000593	0.032940	0.373433
0.169602	0.169600	0.690886	0.136564	0.000598	0.000593	0.032940	0.373431
0.169605	0.169603	0.690992	0.136358	0.000598	0.000593	0.032940	0.373431
