radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.148541	0.149066	41.891351	-0.129893	0.000601	0.000762	0.034586	17.977974
0.149088	0.149609	41.897889	-0.129073	0.000601	0.000762	0.034586	17.978174
0.149635	0.150153	41.948411	-0.128351	0.000601	0.000762	0.034586	17.978401
0.150182	0.150696	41.994019	-0.128351	0.000601	0.000762	0.034586	17.978659
0.150728	0.151239	42.009607	-0.182056	0.000601	0.000762	0.034585	17.978958
0.151275	0.151782	42.072285	-0.211033	0.000601	0.000762	0.034585	17.979254
0.151822	0.152325	42.150232	-0.241018	0.000601	0.000762	0.034585	17.979568
0.152369	0.152868	42.198910	-0.230975	0.000601	0.000762	0.034585	17.979727
0.152916	0.153411	42.175516	-0.248092	0.000601	0.000763	0.034585	17.979708
0.153463	0.153955	42.163956	-0.209362	0.000601	0.000763	0.034585	17.979547
0.154010	0.154498	42.131085	-0.183866	0.000601	0.000763	0.034585	17.979450
0.154556	0.155041	42.113361	-0.143275	0.000601	0.000763	0.034585	17.979436
0.155103	0.155584	42.137595	-0.072545	0.000601	0.000763	0.034585	17.979487
0.155650	0.156127	42.127376	-0.014665	0.000601	0.000763	0.034585	17.979506
0.156197	0.156670	42.091628	0.029564	0.000601	0.000763	0.034585	17.979484
0.156744	0.157213	42.060420	0.029733	0.000601	0.000763	0.034585	17.979459
0.157291	0.157756	42.061263	0.014929	0.000601	0.000763	0.034585	17.979521
0.157838	0.158299	42.057015	0.000000	0.000601	0.000763	0.034584	17.979664
0.158384	0.158843	42.055802	-0.074818	0.000601	0.000763	0.034584	17.979835
0.158931	0.159386	42.063139	-0.149363	0.000601	0.000763	0.034584	17.979965
0.159478	0.159929	41.996942	-0.193516	0.000600	0.000763	0.034584	17.980046
0.160025	0.160472	42.020678	-0.311306	0.000600	0.000763	0.034584	17.980144
0.160572	0.161015	42.011473	-0.384430	0.000600	0.000763	0.034584	17.980356
0.161119	0.161558	42.031474	-0.442772	0.000600	0.000763	0.034584	17.980660
0.161666	0.162101	42.020531	-0.471924	0.000600	0.000763	0.034584	17.980908
0.162213	0.162644	41.987907	-0.472167	0.000600	0.000763	0.034584	17.981059
0.162760	0.163187	41.978896	-0.472532	0.000600	0.000763	0.034584	17.981129
0.163307	0.163730	41.960834	-0.443343	0.000600	0.000763	0.034583	17.981269
0.163854	0.164274	41.939889	-0.429229	0.000600	0.000763	0.034583	17.981558
0.164401	0.164817	41.936239	-0.385525	0.000601	0.000763	0.034583	17.982001
0.164948	0.165360	41.961421	-0.371563	0.000601	0.000763	0.034583	17.982511
0.165495	0.165903	42.067884	-0.341927	0.000601	0.000763	0.034583	17.983085
0.166042	0.166446	42.102431	-0.312438	0.000601	0.000763	0.034582	17.983677
0.166589	0.166989	42.157202	-0.283124	0.000601	0.000763	0.034582	17.984263
0.167136	0.167532	42.242731	-0.253718	0.000600	0.000763	0.034582	17.984812
0.167683	0.168075	42.285079	-0.239292	0.000600	0.000763	0.034581	17.985336
0.168230	0.168618	42.338235	-0.239730	0.000600	0.000763	0.034581	17.985820
0.168777	0.169162	42.404085	-0.242264	0.000600	0.000763	0.034581	17.986306
0.169324	0.169705	42.453277	-0.229060	0.000600	0.000763	0.034580	17.986776
0.169517	0.169897	42.455491	-0.214189	0.000600	0.000763	0.034580	17.986931
0.169585	0.169964	42.461259	-0.214361	0.000600	0.000763	0.034580	17.986980
0.169609	0.169988	42.461259	-0.214418	0.000600	0.000763	0.034580	17.986994
0.169618	0.169997	42.461259	-0.214475	0.000600	0.000763	0.034580	17.986999
0.169621	0.170000	42.467619	-0.214475	0.000600	0.000763	0.034580	17.987000
