radius_inlet	radius_outlet	metal_angle_inlet	metal_angle_outlet	bld_thick_inlet	bld_thick_outlet	chord_axial	stagger
0.153463	0.153461	0.735900	-0.003654	0.000601	0.000763	0.034585	0.313802
0.154010	0.154008	0.735326	-0.003209	0.000601	0.000763	0.034585	0.313801
0.154556	0.154555	0.735017	-0.002501	0.000601	0.000763	0.034585	0.313800
0.155103	0.155102	0.735440	-0.001266	0.000601	0.000763	0.034585	0.313801
0.155650	0.155648	0.735261	-0.000256	0.000601	0.000763	0.034585	0.313802
0.156197	0.156195	0.734638	0.000516	0.000601	0.000763	0.034585	0.313801
0.156744	0.156742	0.734093	0.000519	0.000601	0.000763	0.034585	0.313801
0.157291	0.157289	0.734108	0.000261	0.000601	0.000763	0.034585	0.313802
0.157838	0.157836	0.734033	0.000000	0.000601	0.000763	0.034584	0.313804
0.158384	0.158383	0.734012	-0.001306	0.000601	0.000763	0.034584	0.313807
0.158931	0.158930	0.734140	-0.002607	0.000601	0.000763	0.034584	0.313810
0.159478	0.159477	0.732985	-0.003377	0.000600	0.000763	0.034584	0.313811
0.160025	0.160023	0.733399	-0.005433	0.000600	0.000763	0.034584	0.313813
0.160572	0.160570	0.733239	-0.006710	0.000600	0.000763	0.034584	0.313816
0.161119	0.161117	0.733588	-0.007728	0.000600	0.000763	0.034584	0.313822
0.161666	0.161664	0.733397	-0.008237	0.000600	0.000763	0.034584	0.313826
0.162213	0.162211	0.732827	-0.008241	0.000600	0.000763	0.034584	0.313829
0.162760	0.162758	0.732670	-0.008247	0.000600	0.000763	0.034584	0.313830
0.163307	0.163305	0.732355	-0.007738	0.000600	0.000763	0.034583	0.313832
0.163854	0.163852	0.731989	-0.007491	0.000600	0.000763	0.034583	0.313837
0.164401	0.164399	0.731925	-0.006729	0.000601	0.000763	0.034583	0.313845
0.164948	0.164946	0.732365	-0.006485	0.000601	0.000763	0.034583	0.313854
0.165495	0.165493	0.734223	-0.005968	0.000601	0.000763	0.034583	0.313864
0.166042	0.166040	0.734826	-0.005453	0.000601	0.000763	0.034582	0.313874
0.166589	0.166587	0.735782	-0.004941	0.000601	0.000763	0.034582	0.313885
0.167136	0.167134	0.737275	-0.004428	0.000600	0.000763	0.034582	0.313894
0.167683	0.167681	0.738014	-0.004176	0.000600	0.000763	0.034581	0.313903
0.168230	0.168228	0.738942	-0.004184	0.000600	0.000763	0.034581	0.313912
0.168777	0.168775	0.740091	-0.004228	0.000600	0.000763	0.034581	0.313920
0.169324	0.169322	0.740949	-0.003998	0.000600	0.000763	0.034580	0.313928
0.169517	0.169516	0.740988	-0.003738	0.000600	0.000763	0.034580	0.313931
0.169585	0.169584	0.741089	-0.003741	0.000600	0.000763	0.034580	0.313932
0.169609	0.169608	0.741089	-0.003742	0.000600	0.000763	0.034580	0.313932
0.169618	0.169616	0.741089	-0.003743	0.000600	0.000763	0.034580	0.313932
0.169621	0.169619	0.741200	-0.003743	0.000600	0.000763	0.034580	0.313932
